Year 2014 hourly ACE attitude vectors (direction cosines) in RTN, J2000GCI, and GSE coordinate systems
Flag=0 indicates OK data, Flag=1 indicates spacecraft maneuver in progress. Flag=2 indicates invalid data
Year	DOY	Secofday	Flag	RTN_r		RTN_t		RTN_n		J2GCI_x		J2GCI_y		J2GCI_z		GSE_x		GSE_y		GSE_z
2014	  5	   61200	0	-0.97119	-0.00649	 0.23821	 0.28405	-0.94637	-0.15397	 0.97142	 0.03231	 0.23515
2014	  5	   64800	0	-0.97122	-0.00576	 0.23813	 0.28403	-0.94637	-0.15397	 0.97145	 0.03157	 0.23515
2014	  5	   68400	0	-0.97124	-0.00503	 0.23805	 0.28401	-0.94638	-0.15397	 0.97147	 0.03083	 0.23516
2014	  5	   72000	0	-0.97126	-0.00431	 0.23797	 0.28399	-0.94638	-0.15397	 0.97149	 0.03009	 0.23516
2014	  5	   75600	0	-0.97129	-0.00358	 0.23788	 0.28398	-0.94639	-0.15397	 0.97151	 0.02935	 0.23516
2014	  5	   79200	0	-0.97131	-0.00282	 0.23780	 0.28393	-0.94640	-0.15397	 0.97154	 0.02858	 0.23516
2014	  5	   82800	0	-0.97133	-0.00198	 0.23772	 0.28379	-0.94644	-0.15397	 0.97156	 0.02773	 0.23518
2014	  6	       0	0	-0.97135	-0.00126	 0.23764	 0.28378	-0.94645	-0.15398	 0.97158	 0.02699	 0.23517
2014	  6	    3600	0	-0.97137	-0.00054	 0.23755	 0.28377	-0.94645	-0.15398	 0.97160	 0.02626	 0.23517
2014	  6	    7200	0	-0.97140	 0.00018	 0.23747	 0.28375	-0.94645	-0.15399	 0.97162	 0.02552	 0.23517
2014	  6	   10800	0	-0.97142	 0.00090	 0.23738	 0.28374	-0.94645	-0.15400	 0.97164	 0.02479	 0.23516
2014	  6	   14400	0	-0.97144	 0.00162	 0.23729	 0.28373	-0.94646	-0.15400	 0.97166	 0.02405	 0.23516
2014	  6	   18000	0	-0.97146	 0.00234	 0.23721	 0.28372	-0.94646	-0.15401	 0.97168	 0.02332	 0.23515
2014	  6	   21600	0	-0.97147	 0.00307	 0.23712	 0.28370	-0.94646	-0.15402	 0.97170	 0.02258	 0.23515
2014	  6	   25200	0	-0.97149	 0.00379	 0.23704	 0.28369	-0.94647	-0.15402	 0.97172	 0.02185	 0.23514
2014	  6	   28800	0	-0.97151	 0.00451	 0.23695	 0.28368	-0.94647	-0.15403	 0.97173	 0.02112	 0.23514
2014	  6	   32400	0	-0.97153	 0.00523	 0.23686	 0.28366	-0.94647	-0.15404	 0.97175	 0.02038	 0.23513
2014	  6	   36000	0	-0.97155	 0.00595	 0.23678	 0.28365	-0.94647	-0.15404	 0.97177	 0.01965	 0.23513
2014	  6	   39600	0	-0.97156	 0.00667	 0.23669	 0.28364	-0.94648	-0.15405	 0.97178	 0.01891	 0.23512
2014	  6	   43200	0	-0.97158	 0.00739	 0.23660	 0.28362	-0.94648	-0.15405	 0.97180	 0.01818	 0.23512
2014	  6	   46800	0	-0.97158	 0.00821	 0.23657	 0.28351	-0.94652	-0.15401	 0.97180	 0.01735	 0.23517
2014	  6	   50400	0	-0.97159	 0.00894	 0.23649	 0.28349	-0.94653	-0.15401	 0.97181	 0.01660	 0.23518
2014	  6	   54000	0	-0.97160	 0.00967	 0.23641	 0.28347	-0.94653	-0.15401	 0.97182	 0.01586	 0.23518
2014	  6	   57600	0	-0.97162	 0.01040	 0.23634	 0.28345	-0.94654	-0.15401	 0.97183	 0.01512	 0.23518
2014	  6	   61200	0	-0.97163	 0.01114	 0.23626	 0.28342	-0.94655	-0.15401	 0.97184	 0.01437	 0.23519
2014	  6	   64800	0	-0.97164	 0.01187	 0.23618	 0.28340	-0.94655	-0.15401	 0.97185	 0.01363	 0.23519
2014	  6	   68400	0	-0.97165	 0.01260	 0.23611	 0.28338	-0.94656	-0.15401	 0.97186	 0.01289	 0.23520
2014	  6	   72000	0	-0.97165	 0.01333	 0.23603	 0.28336	-0.94657	-0.15401	 0.97187	 0.01214	 0.23520
2014	  6	   75600	0	-0.97166	 0.01406	 0.23595	 0.28333	-0.94657	-0.15401	 0.97188	 0.01140	 0.23521
2014	  6	   79200	0	-0.97167	 0.01479	 0.23588	 0.28331	-0.94658	-0.15401	 0.97189	 0.01065	 0.23521
2014	  6	   82800	0	-0.97168	 0.01552	 0.23580	 0.28329	-0.94659	-0.15401	 0.97189	 0.00991	 0.23521
2014	  7	       0	0	-0.97168	 0.01625	 0.23572	 0.28327	-0.94659	-0.15401	 0.97190	 0.00917	 0.23522
2014	  7	    3600	0	-0.97169	 0.01698	 0.23565	 0.28324	-0.94660	-0.15401	 0.97191	 0.00842	 0.23522
2014	  7	    7200	0	-0.97170	 0.01771	 0.23557	 0.28322	-0.94661	-0.15401	 0.97191	 0.00768	 0.23522
2014	  7	   10800	0	-0.97170	 0.01844	 0.23549	 0.28320	-0.94662	-0.15401	 0.97192	 0.00694	 0.23523
2014	  7	   14400	0	-0.97171	 0.01917	 0.23541	 0.28318	-0.94662	-0.15401	 0.97192	 0.00619	 0.23523
2014	  7	   18000	0	-0.97171	 0.01990	 0.23533	 0.28315	-0.94663	-0.15401	 0.97192	 0.00545	 0.23523
2014	  7	   21600	0	-0.97171	 0.02064	 0.23526	 0.28313	-0.94664	-0.15401	 0.97193	 0.00470	 0.23524
2014	  7	   25200	0	-0.97172	 0.02137	 0.23518	 0.28311	-0.94664	-0.15400	 0.97193	 0.00396	 0.23524
2014	  7	   28800	0	-0.97172	 0.02210	 0.23510	 0.28309	-0.94665	-0.15400	 0.97193	 0.00322	 0.23524
2014	  7	   32400	0	-0.97172	 0.02283	 0.23502	 0.28306	-0.94666	-0.15400	 0.97193	 0.00247	 0.23524
